"Date","Action","Symbol","Description","Quantity","Price","Fees & Comm","Amount"
"07/17/2023","Sell","SNAP","SNAP INC CLASS A","101","$13.11","$0.02","$1324.09"
"07/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","101","","",""
"07/17/2023","Sell","SNAP","SNAP INC CLASS A","176","$13.11","$0.05","$2307.31"
"07/17/2023","Sell","SNAP","SNAP INC CLASS A","227","$13.11","$0.05","$2975.92"
"07/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","176","","",""
"07/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","227","","",""
"07/17/2023","Sell","SNAP","SNAP INC CLASS A","106","$13.11","$0.03","$1389.63"
"07/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","106","","",""
"06/29/2023","Credit Interest","","SCHWAB1 INT 05/30-06/28","","","","$6.75"
"06/26/2023","MoneyLink Transfer","","Tfr JPMORGAN CHASE BAN, JEFFREY LEE-CHAN","","","","-$19900.00"
"06/21/2023 as of 06/20/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","723","","",""
"06/21/2023 as of 06/20/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","198","","",""
"06/21/2023 as of 06/20/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","154","","",""
"06/21/2023 as of 06/20/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","93","","",""
"06/21/2023 as of 06/20/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","88","","",""
"06/21/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$8738.65"
"06/21/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2402.15"
"06/21/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1863.34"
"06/21/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1128.10"
"06/21/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1066.38"
"06/16/2023","Sell","SNAP","SNAP INC CLASS A","102","$10.5011","$0.02","$1071.09"
"06/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","102","","",""
"06/16/2023","Sell","SNAP","SNAP INC CLASS A","178","$10.5011","$0.04","$1869.16"
"06/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","178","","",""
"06/16/2023","Sell","SNAP","SNAP INC CLASS A","230","$10.5011","$0.05","$2415.20"
"06/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","230","","",""
"06/16/2023","Sell","SNAP","SNAP INC CLASS A","834","$10.5011","$0.19","$8757.73"
"06/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","834","","",""
"06/16/2023","Sell","SNAP","SNAP INC CLASS A","108","$10.5011","$0.03","$1134.09"
"06/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","108","","",""
"05/30/2023","Credit Interest","","SCHWAB1 INT 04/27-05/29","","","","$1.56"
"05/25/2023","Sell","SNAP","SNAP INC CLASS A","2,001","$9.94","$0.45","$19889.49"
"05/22/2023","MoneyLink Transfer","","Tfr JPMORGAN CHASE BAN, JEFFREY LEE-CHAN","","","","-$5500.00"
"05/18/2023 as of 05/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","721","","",""
"05/18/2023 as of 05/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","198","","",""
"05/18/2023 as of 05/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","153","","",""
"05/18/2023 as of 05/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","93","","",""
"05/18/2023 as of 05/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","88","","",""
"05/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$7131.91"
"05/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1960.47"
"05/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1516.17"
"05/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$920.70"
"05/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$874.89"
"05/17/2023","Sell","SNAP","SNAP INC CLASS A","627","$8.74","$12.67","$5467.31"
"05/16/2023","Sell","SNAP","SNAP INC CLASS A","836","$8.552","$0.18","$7149.29"
"05/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","836","","",""
"05/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","103","","",""
"05/16/2023","Sell","SNAP","SNAP INC CLASS A","103","$8.552","$0.02","$880.84"
"05/16/2023","Sell","SNAP","SNAP INC CLASS A","178","$8.552","$0.04","$1522.22"
"05/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","178","","",""
"05/16/2023","Sell","SNAP","SNAP INC CLASS A","230","$8.552","$0.05","$1966.91"
"05/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","230","","",""
"05/16/2023","Sell","SNAP","SNAP INC CLASS A","108","$8.552","$0.03","$923.59"
"05/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","108","","",""
"05/12/2023","MoneyLink Transfer","","Tfr JPMorgan Chase Ban, JEFFREY LEE-CHAN","","","","-$7000.00"
"04/27/2023","Credit Interest","","SCHWAB1 INT 03/30-04/26","","","","$0.54"
"04/19/2023","Sell","SNAP","SNAP INC CLASS A","638","$10.85","$12.90","$6909.40"
"04/19/2023 as of 04/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","735","","",""
"04/19/2023 as of 04/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","202","","",""
"04/19/2023 as of 04/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","156","","",""
"04/19/2023 as of 04/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","94","","",""
"04/19/2023 as of 04/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","89","","",""
"04/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$8763.24"
"04/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2408.91"
"04/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1868.59"
"04/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1125.65"
"04/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1069.38"
"04/17/2023","Sell","SNAP","SNAP INC CLASS A","822","$10.6827","$0.19","$8780.99"
"04/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","822","","",""
"04/17/2023","Sell","SNAP","SNAP INC CLASS A","101","$10.6827","$0.02","$1078.93"
"04/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","101","","",""
"04/17/2023","Sell","SNAP","SNAP INC CLASS A","176","$10.6827","$0.05","$1880.11"
"04/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","176","","",""
"04/17/2023","Sell","SNAP","SNAP INC CLASS A","226","$10.6827","$0.05","$2414.24"
"04/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","226","","",""
"04/17/2023","Sell","SNAP","SNAP INC CLASS A","106","$10.6827","$0.03","$1132.34"
"04/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","106","","",""
"03/30/2023","Credit Interest","","SCHWAB1 INT 02/27-03/29","","","","$0.54"
"03/27/2023","MoneyLink Transfer","","Tfr JPMORGAN CHASE BAN, JEFFREY LEE-CHAN","","","","-$7500.00"
"03/20/2023 as of 03/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","793","","",""
"03/20/2023 as of 03/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","213","","",""
"03/20/2023 as of 03/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","167","","",""
"03/20/2023 as of 03/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","100","","",""
"03/20/2023 as of 03/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","97","","",""
"03/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$8331.43"
"03/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2329.01"
"03/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1783.76"
"03/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1096.33"
"03/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1022.04"
"03/17/2023","Sell","SNAP","SNAP INC CLASS A","685","$10.87","$13.86","$7432.09"
"03/16/2023","Sell","SNAP","SNAP INC CLASS A","764","$10.9357","$0.18","$8354.69"
"03/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","764","","",""
"03/16/2023","Sell","SNAP","SNAP INC CLASS A","94","$10.9357","$0.02","$1027.94"
"03/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","94","","",""
"03/16/2023","Sell","SNAP","SNAP INC CLASS A","164","$10.9357","$0.03","$1793.42"
"03/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","164","","",""
"03/16/2023","Sell","SNAP","SNAP INC CLASS A","214","$10.9357","$0.05","$2340.19"
"03/16/2023","Sell","SNAP","SNAP INC CLASS A","101","$10.9357","$0.02","$1104.49"
"03/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","214","","",""
"03/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","101","","",""
"02/27/2023","Credit Interest","","SCHWAB1 INT 01/30-02/26","","","","$9.24"
"02/23/2023","MoneyLink Transfer","","Tfr JPMORGAN CHASE BAN, JEFFREY LEE-CHAN","","","","-$49000.00"
"02/21/2023 as of 02/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","610","","",""
"02/21/2023 as of 02/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","167","","",""
"02/21/2023 as of 02/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","130","","",""
"02/21/2023 as of 02/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","78","","",""
"02/21/2023 as of 02/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","74","","",""
"02/21/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$10335.00"
"02/21/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2840.96"
"02/21/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2203.75"
"02/21/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1327.55"
"02/21/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1261.17"
"02/17/2023","Sell","SNAP","SNAP INC CLASS A","212","$10.54","$4.29","$2230.19"
"02/17/2023","Sell","SNAP","SNAP INC CLASS A","318","$10.54","$6.44","$3345.28"
"02/16/2023","Sell","SNAP","SNAP INC CLASS A","947","$10.9371","$0.24","$10357.19"
"02/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","947","","",""
"02/16/2023","Sell","SNAP","SNAP INC CLASS A","116","$10.9371","$0.03","$1268.67"
"02/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","116","","",""
"02/16/2023","Sell","SNAP","SNAP INC CLASS A","202","$10.9371","$0.05","$2209.24"
"02/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","202","","",""
"02/16/2023","Sell","SNAP","SNAP INC CLASS A","261","$10.9371","$0.07","$2854.51"
"02/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","261","","",""
"02/16/2023","Sell","SNAP","SNAP INC CLASS A","122","$10.9371","$0.03","$1334.30"
"02/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","122","","",""
"02/02/2023","Sell","SNAP","SNAP INC CLASS A","4,007","$10.81","$81.13","$43234.54"
"01/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$21906.76"
"01/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$8994.94"
"01/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$5257.16"
"01/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2472.60"
"01/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1912.24"
"01/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1161.20"
"01/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1097.65"
"01/19/2023 as of 01/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","1,471","","",""
"01/19/2023 as of 01/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","604","","",""
"01/19/2023 as of 01/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","353","","",""
"01/19/2023 as of 01/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","166","","",""
"01/19/2023 as of 01/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","128","","",""
"01/19/2023 as of 01/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","78","","",""
"01/19/2023 as of 01/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","73","","",""
"01/17/2023","Sell","SNAP","SNAP INC CLASS A","953","$9.4623","$0.21","$9017.36"
"01/17/2023","Sell","SNAP","SNAP INC CLASS A","117","$9.4623","$0.03","$1107.06"
"01/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","953","","",""
"01/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","117","","",""
"01/17/2023","Sell","SNAP","SNAP INC CLASS A","203","$9.4623","$0.04","$1920.81"
"01/17/2023","Sell","SNAP","SNAP INC CLASS A","262","$9.4623","$0.06","$2479.06"
"01/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","203","","",""
"01/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","262","","",""
"01/17/2023","Sell","SNAP","SNAP INC CLASS A","123","$9.4623","$0.03","$1163.83"
"01/17/2023","Sell","SNAP","SNAP INC CLASS A","557","$9.4623","$0.12","$5270.38"
"01/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","123","","",""
"01/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","557","","",""
"01/17/2023","Sell","SNAP","SNAP INC CLASS A","2,321","$9.4623","$0.50","$21961.50"
"01/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","2,321","","",""
"12/20/2022 as of 12/19/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","1,736","","",""
"12/20/2022 as of 12/19/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","417","","",""
"12/20/2022 as of 12/19/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","196","","",""
"12/20/2022 as of 12/19/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","91","","",""
"12/20/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$17470.79"
"12/20/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$4197.04"
"12/20/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1973.98"
"12/20/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$922.43"
"12/16/2022","Sell","SNAP","SNAP INC CLASS A","493","$8.535","$0.10","$4207.66"
"12/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","493","","",""
"12/16/2022","Sell","SNAP","SNAP INC CLASS A","2,052","$8.535","$0.40","$17513.42"
"12/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","2,052","","",""
"12/16/2022","Sell","SNAP","SNAP INC CLASS A","232","$8.535","$0.05","$1980.07"
"12/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","232","","",""
"12/16/2022","Sell","SNAP","SNAP INC CLASS A","109","$8.535","$0.02","$930.30"
"12/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","109","","",""
"11/29/2022","Credit Interest","","SCHWAB1 INT 10/28-11/28","","","","$1.82"
"11/21/2022","MoneyLink Transfer","","Tfr JPMORGAN CHASE BAN, JEFFREY LEE-CHAN","","","","-$12498.00"
"11/18/2022 as of 11/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","1,699","","",""
"11/18/2022 as of 11/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","407","","",""
"11/18/2022 as of 11/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","313","","",""
"11/18/2022 as of 11/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","192","","",""
"11/18/2022 as of 11/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","90","","",""
"11/18/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$23493.82"
"11/18/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$5637.78"
"11/18/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$4329.11"
"11/18/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2654.53"
"11/18/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1246.63"
"11/16/2022","Sell","SNAP","SNAP INC CLASS A","236","$11.2704","$0.06","$2659.75"
"11/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","236","","",""
"11/16/2022","Sell","SNAP","SNAP INC CLASS A","111","$11.2704","$0.03","$1250.98"
"11/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","111","","",""
"11/16/2022","Sell","SNAP","SNAP INC CLASS A","502","$11.2704","$0.13","$5657.61"
"11/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","502","","",""
"11/16/2022","Sell","SNAP","SNAP INC CLASS A","2,089","$11.2704","$0.54","$23543.33"
"11/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","2,089","","",""
"11/16/2022","Sell","SNAP","SNAP INC CLASS A","385","$11.2704","$0.10","$4339.00"
"11/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","385","","",""
"11/04/2022","Sell","SNAP","SNAP INC CLASS A","1,354","$9.165","$0.28","$12409.13"
"10/21/2022","MoneyLink Transfer","","Tfr JPMORGAN CHASE BAN, JEFFREY LEE-CHAN","","","","-$14824.00"
"10/19/2022","Sell","SNAP","SNAP INC CLASS A","1,355","$10.90","$27.44","$14742.06"
"10/19/2022 as of 10/18/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","1,928","","",""
"10/19/2022 as of 10/18/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","462","","",""
"10/19/2022 as of 10/18/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","217","","",""
"10/19/2022 as of 10/18/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","102","","",""
"10/19/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$19929.14"
"10/19/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$4781.10"
"10/19/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2251.17"
"10/19/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1057.21"
"10/17/2022","Security Transfer","SNAP","SNAP INC CLASS A","-38,492","","",""
"10/17/2022","Security Transfer","","ACAT TOA TO ...252","","","","-$0.61"
"10/17/2022","Sell","SNAP","SNAP INC CLASS A","211","$10.734","$0.05","$2264.82"
"10/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","211","","",""
"10/17/2022","Sell","SNAP","SNAP INC CLASS A","1,861","$10.734","$0.46","$19975.51"
"10/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","1,861","","",""
"10/17/2022","Sell","SNAP","SNAP INC CLASS A","99","$10.734","$0.02","$1062.65"
"10/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","99","","",""
"10/17/2022","Sell","SNAP","SNAP INC CLASS A","447","$10.734","$0.11","$4797.99"
"10/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","447","","",""
"10/17/2022 as of 10/15/2022","Bank Interest","","BANK INT ...522 SCHWAB BANK","","","","$0.37"
"09/23/2022","MoneyLink Transfer","","Tfr JPMORGAN CHASE BAN, JEFFREY LEE-CHAN","","","","-$13432.00"
"09/20/2022 as of 09/19/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","1,700","","",""
"09/20/2022 as of 09/19/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","408","","",""
"09/20/2022 as of 09/19/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","191","","",""
"09/20/2022 as of 09/19/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","89","","",""
"09/20/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$23733.14"
"09/20/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$5695.20"
"09/20/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2675.30"
"09/20/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1253.07"
"09/19/2022","Sell","SNAP","SNAP INC CLASS A","48","$11.20","$0.97","$536.63"
"09/19/2022","Sell","SNAP","SNAP INC CLASS A","1,000","$11.20","$20.26","$11179.74"
"09/19/2022","Sell","SNAP","SNAP INC CLASS A","86","$11.20","$1.74","$961.46"
"09/19/2022","Sell","SNAP","SNAP INC CLASS A","60","$11.20","$1.22","$670.78"
"09/16/2022","Sell","SNAP","SNAP INC CLASS A","2,088","$11.3898","$0.54","$23781.36"
"09/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","2,088","","",""
"09/16/2022","Sell","SNAP","SNAP INC CLASS A","111","$11.3898","$0.03","$1264.24"
"09/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","111","","",""
"09/16/2022","Sell","SNAP","SNAP INC CLASS A","501","$11.3898","$0.13","$5706.16"
"09/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","501","","",""
"09/16/2022","Sell","SNAP","SNAP INC CLASS A","236","$11.3898","$0.06","$2687.93"
"09/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","236","","",""
"09/16/2022 as of 09/15/2022","Bank Interest","","BANK INT ...522 SCHWAB BANK","","","","$0.11"
"08/22/2022","MoneyLink Transfer","","Tfr JPMORGAN CHASE BAN, JEFFREY LEE-CHAN","","","","-$15450.00"
"08/18/2022 as of 08/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","1,779","","",""
"08/18/2022 as of 08/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","427","","",""
"08/18/2022 as of 08/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","201","","",""
"08/18/2022 as of 08/17/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","94","","",""
"08/18/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$24411.23"
"08/18/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$5857.93"
"08/18/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2758.19"
"08/18/2022","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1295.31"
"08/17/2022","Sell","SNAP","SNAP INC CLASS A","1,251","$12.25","$25.37","$15299.38"
"08/16/2022","Sell","SNAP","SNAP INC CLASS A","227","$12.1787","$0.06","$2764.50"
"08/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","227","","",""
"08/16/2022","Sell","SNAP","SNAP INC CLASS A","107","$12.1787","$0.03","$1303.09"
"08/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","107","","",""
"08/16/2022","Sell","SNAP","SNAP INC CLASS A","482","$12.1787","$0.13","$5870.00"
"08/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","482","","",""
"08/16/2022","Sell","SNAP","SNAP INC CLASS A","2,009","$12.1787","$0.56","$24466.45"
"08/16/2022","Stock Plan Activity","SNAP","SNAP INC CLASS A","2,009","","",""
"08/16/2022 as of 08/15/2022","Bank Interest","","BANK INT ...522 SCHWAB BANK","","","","$0.32"
"07/25/2022","MoneyLink Transfer","","Tfr JPMORGAN CHASE BAN, JEFFREY LEE-CHAN","","","","-$18600.00"
